ZIPCODE,TIME1,TIME2,VIS1,VIS2,XRN1,XRN2,XRN3,XRN4,XRN5,VAR1,VAR2,VAR3,VAR4,VAR5,TRN_AMT,TOTAL_TRN_AMT,TRN_TYPE
308,11,11,0,0,1,0,0,0,1,3,1,29.928,10,0,12.95,12.95,FRAUD
452,6,5,1,0,0,0,1,0,1,3,0,-5.312,16,2,12.95,12.95,LEGIT
116,14,14,0,0,0,1,0,0,3,3,0,-54.536,8,1,38.85,38.85,FRAUD
685,11,11,0,0,0,1,0,0,1,1,1,11.864,16,0,31.08,31.08,FRAUD
634,22,22,0,0,1,0,0,0,2,2,1,-23.088,7,1,11.01,11.01,LEGIT
650,7,7,0,0,1,1,0,0,2,2,1,-24.416,17,4,25.9,25.9,FRAUD
355,15,15,0,0,1,1,1,0,1,3,1,-9.784,9,9,12.95,12.95,LEGIT
670,12,12,0,0,0,1,0,0,1,3,0,11.864,8,0,49.95,49.95,FRAUD
166,11,11,0,0,0,1,1,0,1,0,0,-4.584,7,3,49.95,49.95,FRAUD
683,9,9,0,0,1,1,0,0,1,3,1,17.384,7,0,10.36,10.36,FRAUD
428,9,9,0,0,1,1,1,0,1,3,1,6.352,7,0,38.85,38.85,LEGIT
675,16,16,0,0,0,0,0,0,1,3,1,-52.576,17,0,49.95,49.95,FRAUD
679,22,22,0,0,0,0,0,0,1,3,0,28.04,26,0,38.85,38.85,FRAUD
649,20,20,0,0,0,1,0,0,1,2,1,-24.296,18,5,59.4,59.4,FRAUD
689,20,20,0,0,0,0,0,0,1,2,1,-29.768,18,2,12.95,12.95,FRAUD
116,16,16,0,0,1,1,0,0,2,2,0,22.208,8,0,12.95,12.95,FRAUD
683,23,23,0,0,0,1,1,0,4,3,0,38.968,9,3,12.95,12.95,FRAUD
600,13,13,0,0,0,1,0,0,1,1,0,42.296,22,0,11.65,11.65,LEGIT
450,15,15,0,0,1,0,0,0,2,2,0,-56.16,7,2,12.95,12.95,LEGIT
648,8,8,0,0,0,1,1,0,1,3,1,-14.624,15,0,38.85,38.85,FRAUD
649,15,15,0,0,0,1,1,0,1,2,1,18.24,18,1,12.95,12.95,FRAUD
110,18,18,1,0,1,0,0,0,1,3,0,13.16,8,4,49.95,49.95,LEGIT
655,16,16,0,0,0,1,1,0,1,2,1,23.024,16,5,12.95,12.95,FRAUD
655,21,21,0,0,1,0,0,0,2,2,0,26.648,9,3,38.85,38.85,LEGIT
101,14,14,1,0,1,1,1,0,1,0,0,17.8,14,3,12.95,12.95,FRAUD
614,22,22,0,0,1,0,0,0,1,2,0,-43.496,8,0,20.72,20.72,LEGIT
356,17,17,0,0,1,0,0,0,1,0,1,22.768,12,0,12.95,12.95,FRAUD
166,18,18,0,0,1,0,0,0,3,3,0,40.128,7,1,12.95,12.95,LEGIT
685,11,11,0,0,1,0,0,0,1,0,0,-2.976,7,0,38.85,38.85,FRAUD
308,1,1,0,0,1,0,0,0,1,0,0,26.656,8,0,12.95,12.95,FRAUD
683,14,14,1,0,0,1,1,0,1,4,1,61.496,17,1,0,0,FRAUD
600,11,11,0,0,1,1,0,0,2,2,1,31.648,8,0,38.85,38.85,LEGIT
127,14,14,0,0,1,0,0,0,1,3,1,10.84,6,3,12.95,12.95,LEGIT
428,23,23,0,0,1,0,0,0,1,3,0,26.576,8,0,12.95,12.95,LEGIT
677,12,12,0,0,0,1,1,0,1,3,0,16.544,15,1,59.4,59.4,FRAUD
649,21,21,0,0,0,1,1,0,1,0,1,3.928,23,0,49.95,49.95,FRAUD
670,14,14,0,0,1,0,0,0,1,3,1,42.648,9,2,38.85,38.85,FRAUD
693,19,19,0,0,0,1,1,0,1,2,0,-49.904,18,0,38.85,38.85,LEGIT
649,9,9,0,0,0,0,0,0,1,2,0,-10.672,12,0,12.95,12.95,FRAUD
355,16,16,0,0,0,0,0,0,1,2,1,-4.736,20,0,38.85,38.85,FRAUD
634,10,10,0,0,1,1,1,0,1,2,0,7.808,9,3,38.85,38.85,FRAUD
669,15,15,0,0,1,0,0,0,2,2,1,16.512,10,0,12.95,12.95,LEGIT
683,21,21,1,0,0,0,0,0,1,2,1,26.072,31,0,12.95,12.95,FRAUD
128,20,20,0,0,1,0,0,0,1,2,0,25.408,12,3,12.95,12.95,LEGIT
689,21,21,0,0,1,1,1,0,1,3,0,-20.472,9,0,25.9,25.9,FRAUD
128,12,12,0,0,0,1,1,0,1,3,0,30.168,20,1,38.85,38.85,LEGIT
625,13,13,0,0,1,1,1,0,1,0,0,-23.4,18,1,11.01,11.01,LEGIT
685,15,15,0,0,0,1,1,0,1,3,0,26.672,25,0,49.95,49.95,LEGIT
670,16,16,0,0,1,0,0,0,2,3,1,1.048,7,0,25.9,25.9,FRAUD
655,17,17,0,0,1,1,0,0,1,0,1,28.976,17,0,38.85,38.85,FRAUD
655,8,8,0,0,1,1,0,0,1,3,1,25.656,9,9,12.95,12.95,LEGIT
675,12,12,0,0,0,0,0,0,1,2,0,-12.096,9,0,38.85,38.85,FRAUD
110,12,12,0,0,1,0,0,0,2,3,1,37.992,8,1,38.85,38.85,FRAUD
664,14,14,0,0,1,1,0,0,1,3,0,-36.952,11,0,12.95,12.95,LEGIT
690,14,14,0,0,1,0,0,0,1,2,0,12.888,7,0,38.85,38.85,FRAUD
685,14,14,0,0,1,1,0,0,1,3,1,6.224,13,0,12.95,12.95,FRAUD
675,18,18,0,0,0,0,0,0,1,3,1,46.952,15,1,12.95,12.95,FRAUD
693,19,19,0,0,1,0,0,0,1,3,0,19.376,8,0,38.85,38.85,FRAUD
127,21,21,0,0,0,0,0,0,1,0,1,28.496,15,0,38.85,38.85,LEGIT
649,20,20,0,0,1,0,1,0,1,2,0,43.288,9,5,25.9,25.9,FRAUD
685,16,16,0,0,1,0,0,1,2,3,1,9.968,9,9,12.95,12.95,LEGIT
679,20,19,1,0,1,1,1,0,1,2,0,23.352,17,2,49.95,49.95,FRAUD
625,1,1,0,0,1,0,0,0,1,3,0,54.192,6,0,10.36,10.36,LEGIT
166,15,15,1,0,1,0,0,0,2,3,0,38.408,8,1,38.85,38.85,FRAUD
120,15,15,0,0,0,0,0,0,1,3,1,-16.424,30,0,25.9,25.9,LEGIT
128,18,18,0,0,0,1,1,0,2,3,0,9.416,17,2,12.95,12.95,FRAUD
398,10,10,1,0,0,1,0,0,1,3,1,33.656,24,0,12.95,12.95,FRAUD
669,18,18,0,0,0,0,1,0,6,3,1,-1.776,11,2,38.85,38.85,FRAUD
683,17,17,1,0,1,1,0,0,1,2,0,29.672,10,0,11.01,11.01,FRAUD
108,10,10,1,0,1,1,0,0,1,3,0,25.936,10,0,10.36,10.36,FRAUD
685,15,15,1,0,1,1,0,0,1,2,1,40.432,25,0,10.36,10.36,FRAUD
649,11,11,0,0,1,1,1,0,2,3,1,29.144,18,0,25.9,25.9,FRAUD
634,12,12,0,0,0,0,0,0,1,3,0,-24.08,21,2,14.95,14.95,LEGIT
689,17,17,0,0,1,1,1,0,1,3,0,-20.472,9,0,12.95,12.95,FRAUD
121,15,15,0,0,1,1,0,0,1,3,0,-53.832,17,0,11.01,11.01,LEGIT
648,21,21,1,0,0,0,0,0,1,2,0,9.32,14,0,38.85,38.85,FRAUD
106,15,15,0,0,1,0,0,0,1,3,0,44.568,26,0,25.9,25.9,LEGIT
614,20,20,0,0,0,0,1,0,1,2,0,-6.752,22,3,25.9,25.9,LEGIT
601,18,18,0,0,0,1,0,0,1,0,0,0.272,20,0,49.95,49.95,LEGIT
430,9,9,0,0,0,1,0,0,1,3,0,16.768,23,1,38.85,38.85,LEGIT
108,16,16,1,0,1,0,0,0,2,2,1,15.872,18,4,12.95,12.95,FRAUD
656,10,10,0,0,1,1,1,0,1,0,0,18.92,26,0,38.85,38.85,FRAUD
110,18,18,0,1,1,0,0,0,1,3,1,-10.464,6,0,12.95,12.95,FRAUD
667,10,10,1,0,0,1,1,0,2,2,0,30.176,11,0,12.95,12.95,FRAUD
644,9,9,0,0,0,1,1,0,373,4,1,-26.304,13,0,0,0,FRAUD
614,22,22,0,0,1,0,0,0,1,3,1,45.464,22,0,12.95,12.95,FRAUD
656,23,23,0,0,0,1,0,0,2,3,0,26.528,16,4,38.85,38.85,LEGIT
114,19,19,1,0,0,0,0,0,1,3,0,25.584,9,2,49.95,49.95,FRAUD
683,7,7,0,0,0,1,1,0,1,3,1,42.944,14,0,38.85,38.85,FRAUD
111,20,20,0,0,1,1,0,0,1,2,0,-20.12,9,0,38.85,38.85,LEGIT
667,16,16,0,0,0,1,1,0,2,3,1,-27.416,8,0,38.85,38.85,FRAUD
600,23,23,1,0,1,0,0,0,1,3,1,3.024,7,0,10.36,10.36,LEGIT
614,22,22,0,0,1,1,1,0,1,3,0,51.912,9,9,10.36,10.36,LEGIT
601,18,18,0,0,0,1,0,0,1,0,0,-18.496,10,0,12.95,12.95,LEGIT
110,16,16,1,0,1,0,0,0,1,3,0,23.664,9,2,10.36,10.36,FRAUD
308,7,7,0,0,0,0,0,0,1,3,0,-7.976,17,0,12.95,12.95,FRAUD
166,12,12,0,0,1,0,0,0,2,3,0,15.624,6,3,38.85,38.85,FRAUD
166,21,21,0,0,1,1,1,0,2,3,1,5.4,13,0,10.36,10.36,LEGIT
112,13,13,1,0,1,1,0,0,1,3,0,43.984,29,0,12.95,12.95,LEGIT
667,17,17,0,0,0,1,1,0,1,2,1,-6.8,31,0,38.85,38.85,FRAUD
685,15,15,0,0,0,1,0,0,1,3,1,20.584,17,0,12.95,12.95,FRAUD
672,22,22,0,0,1,1,0,0,1,2,0,25.376,8,2,38.85,38.85,FRAUD
685,10,10,0,0,0,1,0,0,1,2,1,0.016,16,0,38.85,38.85,FRAUD
693,12,12,0,0,1,1,0,0,1,3,1,21.176,6,0,38.85,38.85,LEGIT
683,14,14,0,0,1,0,0,0,2,3,1,25.704,9,9,38.85,38.85,FRAUD
124,21,21,0,1,1,1,1,0,1,2,1,-30.536,29,0,25.9,25.9,LEGIT
614,10,10,1,0,1,1,1,0,1,3,0,-45,6,0,12.95,12.95,LEGIT
114,9,9,0,0,1,0,0,0,2,3,1,0.224,9,9,38.85,38.85,LEGIT
601,17,17,0,0,0,0,1,0,2,4,1,-0.728,8,4,12.95,12.95,FRAUD
601,11,11,0,0,0,1,0,0,1,3,0,-19.792,35,0,39.96,39.96,FRAUD
679,11,11,0,0,0,0,0,0,1,2,1,24.304,18,0,11.01,11.01,FRAUD
398,9,9,0,0,1,1,0,0,1,3,0,22.232,9,0,38.85,38.85,LEGIT
166,11,11,0,0,0,1,0,0,1,3,0,-28.344,17,2,49.95,49.95,FRAUD
683,16,16,1,0,0,1,0,0,1,3,1,32.52,18,0,12.95,12.95,FRAUD
107,0,0,1,0,0,1,1,0,2,2,0,35.248,23,0,12.95,12.95,LEGIT
600,15,15,0,1,0,0,0,0,1,2,1,22.44,25,0,38.85,38.85,LEGIT
685,14,14,0,0,0,1,1,0,2,0,0,-30.088,25,0,12.95,12.95,FRAUD
119,13,13,0,0,1,1,1,0,1,2,1,-0.488,14,0,38.85,38.85,FRAUD
601,16,16,0,0,0,0,0,0,1,3,1,-42.104,21,3,12.95,12.95,LEGIT
107,14,14,0,0,0,1,0,0,1,3,0,-19.832,16,0,38.85,38.85,LEGIT
117,13,13,0,0,0,1,1,0,1,3,0,15.28,9,0,38.85,38.85,LEGIT
689,18,19,0,0,0,1,1,0,2,2,0,22.272,10,0,38.85,38.85,FRAUD
110,20,20,0,0,0,1,0,0,1,2,1,8.336,16,0,12.95,12.95,FRAUD
102,15,14,0,0,1,1,0,0,2,0,0,7.184,9,0,10.36,10.36,FRAUD
644,9,9,0,0,1,1,1,0,1,4,0,17.528,6,1,9.99,9.99,LEGIT
669,15,15,0,0,1,0,1,0,3,3,1,-78.752,8,2,11.01,11.01,FRAUD
649,20,20,0,0,1,0,0,0,1,2,0,-5.744,6,0,12.95,12.95,FRAUD
683,20,20,0,0,1,0,0,0,1,3,0,-5.088,6,1,25.9,25.9,FRAUD
672,11,11,0,0,1,1,1,0,2,3,1,-4.472,7,0,39.96,39.96,LEGIT
398,9,9,0,0,0,0,0,0,1,2,0,43.768,30,0,38.85,38.85,LEGIT
683,8,8,0,0,0,1,0,0,1,0,1,17.496,17,0,25.9,25.9,FRAUD
687,20,20,0,0,1,0,0,0,2,3,0,-59.24,7,0,12.95,12.95,FRAUD
122,14,14,0,0,0,0,0,0,1,4,0,-9.512,7,0,38.85,38.85,LEGIT
308,19,19,0,0,0,0,0,0,2,3,1,9.968,7,4,38.85,38.85,FRAUD
166,12,12,0,0,0,0,0,0,1,3,0,33.992,7,0,38.85,38.85,LEGIT
355,18,18,0,0,0,0,0,0,1,3,1,-26.864,17,0,38.85,38.85,LEGIT
117,0,0,0,0,0,0,0,0,1,2,0,41.832,23,0,38.85,38.85,LEGIT
118,22,22,0,0,0,0,1,0,1,3,0,28.464,20,0,12.95,12.95,LEGIT
602,9,9,0,0,0,0,0,0,1,0,1,-17.44,22,0,38.85,38.85,FRAUD
420,11,11,0,0,1,1,1,0,2,3,0,22.104,8,0,10.36,10.36,LEGIT
679,11,11,0,0,1,1,0,0,1,2,0,-42.72,10,4,12.95,12.95,FRAUD
355,16,16,1,0,1,0,0,0,1,1,1,26.472,25,0,12.95,12.95,LEGIT
689,20,20,0,0,0,1,0,0,2,2,1,28.608,9,0,12.95,12.95,FRAUD
670,15,15,0,0,0,1,0,0,1,3,0,-16.064,9,0,38.85,38.85,FRAUD
385,10,10,0,0,0,1,0,0,1,3,1,36.8,10,2,38.85,38.85,LEGIT
127,15,15,0,0,0,1,0,0,1,2,0,18.984,17,4,25.9,25.9,FRAUD
648,10,10,0,0,1,1,0,0,1,3,0,39.048,9,0,33.67,33.67,LEGIT
675,13,13,0,0,0,0,0,0,2,3,0,10.28,10,2,38.85,38.85,FRAUD
120,18,18,0,0,1,0,0,0,1,3,1,-7.44,14,1,12.95,12.95,LEGIT
672,16,16,0,0,1,1,1,0,2,2,0,10.888,7,4,12.95,12.95,LEGIT
664,5,5,0,0,0,1,1,0,1,2,0,25.104,22,0,38.85,38.85,LEGIT
111,20,20,0,0,0,1,0,0,1,3,0,40.752,18,1,12.95,12.95,LEGIT
679,19,19,0,0,1,1,0,0,1,2,1,-28.128,8,0,49.95,49.95,FRAUD
690,17,17,1,0,0,0,0,0,1,3,1,47.24,21,0,12.95,12.95,FRAUD
685,13,13,0,0,1,0,0,0,1,2,1,-0.808,10,0,38.85,38.85,LEGIT
649,6,6,0,0,1,1,0,0,3,3,1,12.168,6,3,38.85,38.85,FRAUD
601,17,17,0,0,0,0,0,0,1,2,0,-34.488,19,0,38.85,38.85,LEGIT
693,20,20,0,0,0,0,0,0,1,2,1,-5.328,21,0,12.95,12.95,LEGIT
670,13,13,0,1,1,1,0,0,1,3,1,33.888,9,0,12.95,12.95,FRAUD
600,17,17,0,0,0,1,1,0,2,3,0,42.672,21,5,12.95,12.95,LEGIT
655,11,11,0,0,0,1,1,0,1,3,0,-11.992,18,4,38.85,38.85,FRAUD
670,15,15,0,0,0,1,1,0,1,3,1,19.712,16,0,31.08,31.08,FRAUD
634,11,11,0,0,0,0,0,0,1,3,1,34.472,20,0,49.95,49.95,LEGIT
101,15,15,1,0,0,1,0,0,1,3,0,-5.712,23,3,38.85,38.85,FRAUD
670,0,0,0,0,0,1,1,0,1,3,0,54.648,12,4,12.95,12.95,FRAUD
650,11,11,0,0,1,0,0,0,2,2,1,6.24,8,0,38.85,38.85,LEGIT
648,19,19,0,0,1,1,1,0,1,2,0,51.864,7,0,12.95,12.95,FRAUD
647,14,14,0,0,0,1,1,0,2,3,0,29.824,16,0,10.36,10.36,LEGIT
428,19,19,0,0,1,1,1,0,2,3,1,-16.536,7,0,38.85,38.85,FRAUD
119,16,16,0,0,1,0,0,0,1,3,1,-3.832,8,0,12.95,12.95,FRAUD
685,10,10,0,0,0,0,0,0,1,3,0,39.208,6,0,12.95,12.95,FRAUD
117,21,21,0,0,0,0,1,0,2,3,0,53.792,20,1,38.85,38.85,FRAUD
648,0,0,1,0,0,0,1,0,1,3,1,19.512,20,4,12.95,12.95,LEGIT
683,8,8,1,0,1,0,0,0,1,3,1,24.288,9,9,12.95,12.95,FRAUD
386,9,9,0,0,0,1,1,0,1,3,1,-10.488,21,4,12.95,12.95,LEGIT
683,19,19,0,0,0,0,0,0,1,2,1,16.68,6,0,38.85,38.85,FRAUD
648,4,4,0,0,1,0,0,0,1,4,0,19.112,11,0,0,0,FRAUD
649,20,19,0,0,0,0,0,0,1,2,0,-37.504,16,0,12.95,12.95,FRAUD
420,12,12,0,0,0,0,1,0,1,3,0,-30.712,16,3,38.85,38.85,LEGIT
675,13,13,0,0,1,1,1,0,2,3,0,-62.504,9,9,12.95,12.95,FRAUD
677,14,14,0,0,1,1,1,1,3,3,0,-58.216,6,0,38.85,38.85,FRAUD
672,12,12,0,0,0,1,1,0,1,3,0,23.976,19,0,38.85,38.85,FRAUD
128,20,20,0,0,1,1,1,0,2,2,0,17.192,7,0,38.85,38.85,LEGIT
122,3,3,0,0,1,0,0,0,1,3,0,45.112,8,0,38.85,38.85,LEGIT
667,11,11,0,0,1,0,1,0,1,3,1,10.752,9,0,12.95,12.95,FRAUD
649,14,14,0,0,0,1,1,0,2,3,0,4.752,25,5,12.95,12.95,FRAUD
432,15,15,0,0,1,1,1,0,2,3,0,14.56,14,0,12.95,12.95,LEGIT
453,20,20,0,0,0,1,0,0,1,2,1,49.064,27,0,38.85,38.85,LEGIT
420,14,14,0,0,1,1,1,0,2,3,1,-63.088,7,0,25.9,25.9,LEGIT
166,16,16,0,0,0,1,1,0,3,3,0,-29.336,7,0,12.95,12.95,LEGIT
689,22,22,1,0,0,0,1,0,1,3,1,42.76,13,0,12.95,12.95,FRAUD
690,14,14,0,0,1,0,0,0,2,3,1,36.544,13,0,12.95,12.95,LEGIT
669,22,22,0,0,1,1,1,0,1,0,0,-25.144,10,4,12.95,12.95,FRAUD
107,18,18,1,0,0,0,0,0,1,3,0,19.344,15,0,38.85,38.85,LEGIT
630,6,6,0,0,1,0,0,0,1,3,1,27.48,11,0,38.85,38.85,LEGIT
683,8,8,0,0,1,0,0,0,1,3,1,39.648,6,0,31.08,31.08,FRAUD
689,19,19,0,0,0,1,1,0,2,2,0,22.272,10,0,10.36,10.36,FRAUD
656,17,17,0,0,1,1,1,0,1,3,0,50.472,9,9,12.95,12.95,FRAUD
664,8,8,0,1,1,1,1,0,1,2,0,-27.416,9,2,12.95,12.95,FRAUD
105,12,12,0,0,0,1,0,0,2,1,0,5.192,17,0,38.85,38.85,FRAUD
672,9,9,0,0,0,1,0,0,1,3,1,-22.432,14,3,49.95,49.95,LEGIT
683,17,17,0,0,1,0,0,0,1,3,1,14.912,10,0,12.95,12.95,FRAUD
644,13,13,0,0,1,1,1,0,1434,3,0,48.912,11,0,38.85,38.85,FRAUD
122,20,20,0,0,0,1,1,0,1,3,1,-48.936,22,0,10.36,10.36,LEGIT
123,23,23,0,0,0,0,0,0,1,3,1,22.784,23,0,12.95,12.95,LEGIT
690,10,10,0,0,0,1,1,0,1,3,0,-4.168,24,0,38.85,38.85,FRAUD
121,12,12,0,1,1,1,0,0,1,2,1,-1.432,20,0,31.08,31.08,LEGIT
356,16,16,0,0,0,0,0,0,1,0,0,16.296,20,0,12.95,12.95,FRAUD
683,14,14,0,0,1,1,0,0,1,3,0,5.744,9,0,31.08,31.08,FRAUD
687,14,14,0,0,1,0,0,0,2,3,0,-61.776,19,0,12.95,12.95,LEGIT
644,10,10,0,0,0,1,1,0,1,2,1,23.888,18,0,38.85,38.85,LEGIT
670,13,13,0,0,1,0,0,0,1,3,0,27.928,9,0,38.85,38.85,LEGIT
685,13,13,0,0,1,0,0,0,1,2,1,-48.752,10,4,38.85,38.85,LEGIT
601,21,21,0,0,0,0,0,0,1,1,1,5.328,24,0,38.85,38.85,LEGIT
452,9,9,0,0,0,1,1,0,200,4,0,21.096,15,4,0,0,FRAUD
648,16,16,0,0,0,0,0,0,1,3,1,47.112,26,0,38.85,38.85,LEGIT
685,15,15,0,0,0,1,1,0,1,4,1,-27.672,6,2,38.85,38.85,LEGIT
630,19,19,0,0,1,1,0,0,1,2,0,14.416,9,0,38.85,38.85,LEGIT
432,12,12,1,0,0,0,1,0,1,3,1,-128.12,15,0,12.95,12.95,LEGIT
644,14,14,0,0,0,1,1,0,3278,4,1,-0.976,9,0,0,0,LEGIT
683,11,11,1,0,1,0,0,0,1,2,0,27.456,9,0,31.08,31.08,FRAUD
430,10,10,0,0,1,0,0,0,1,2,1,-6.464,7,2,12.95,12.95,LEGIT
308,19,19,0,0,1,0,1,0,1,3,0,47.352,21,2,12.95,12.95,FRAUD
672,21,21,0,0,1,0,0,0,1,2,0,-5.112,7,0,38.85,38.85,LEGIT
398,7,7,1,0,1,1,0,0,2,3,1,19.224,8,0,10.36,10.36,FRAUD
679,7,7,0,0,0,1,0,0,1,2,1,-10.576,19,1,49.95,49.95,FRAUD
122,21,21,1,0,0,1,1,0,1,3,0,38.072,19,0,38.85,38.85,LEGIT
109,18,18,0,0,1,0,1,0,1,3,0,8.552,19,0,31.08,31.08,LEGIT
655,19,19,0,0,1,1,0,0,1,2,0,40.216,11,4,12.95,12.95,LEGIT
670,0,0,0,0,0,1,0,0,1,3,1,40.56,24,0,12.95,12.95,FRAUD
685,9,9,0,0,1,1,1,0,1,3,0,2.984,8,0,20.72,20.72,LEGIT
120,19,19,0,0,1,1,1,0,1,0,1,-20.248,19,0,38.85,38.85,LEGIT
685,8,8,0,0,1,1,1,0,1,4,0,16.88,8,3,25.9,25.9,LEGIT
601,10,10,0,0,1,1,1,0,2,2,1,-33.488,11,0,38.85,38.85,FRAUD
649,7,7,0,0,0,1,0,0,1,3,1,-45.352,21,0,38.85,38.85,LEGIT
649,9,9,0,0,1,1,0,0,1,2,0,37.44,6,0,10.36,10.36,FRAUD
601,9,9,0,0,1,0,0,0,1,3,0,56.952,10,4,38.85,38.85,LEGIT
655,12,12,1,0,1,1,0,0,1,3,1,32.712,10,2,10.36,10.36,FRAUD
649,20,20,1,0,1,0,0,0,1,0,0,28.72,7,0,12.95,12.95,FRAUD
450,12,12,0,0,1,1,1,0,3,3,1,42.32,8,2,10.36,10.36,FRAUD
672,14,14,0,0,1,0,0,0,1,3,0,22.304,6,2,12.95,12.95,LEGIT
669,4,4,0,0,1,1,0,0,1,4,1,-57.664,9,9,12.95,12.95,FRAUD
687,12,12,1,0,0,1,0,0,1,3,0,32.64,24,0,38.85,38.85,FRAUD
121,19,19,0,0,1,1,1,0,1,3,0,18,18,0,20.72,20.72,FRAUD
112,13,13,0,0,0,1,1,0,1,3,0,-1.704,8,0,49.95,49.95,LEGIT
677,15,15,0,0,0,1,1,0,1,1,1,-42.656,17,0,38.85,38.85,LEGIT
655,10,10,0,0,1,1,0,0,3,3,1,49.08,9,9,12.95,12.95,FRAUD
109,0,0,0,0,1,0,0,0,1,3,0,15.728,13,0,38.85,38.85,FRAUD
670,17,17,0,0,1,0,0,0,2,3,0,8.04,8,2,12.95,12.95,FRAUD
669,8,8,0,0,1,1,0,0,1,0,0,-3.032,8,0,31.08,31.08,FRAUD
630,13,13,0,0,1,1,0,0,1,3,0,41.384,7,0,10.36,10.36,LEGIT
121,17,17,1,0,1,0,0,0,1,2,1,22.816,6,0,10.36,10.36,LEGIT
649,12,12,0,0,0,1,0,0,1,2,0,-17.64,24,0,12.95,12.95,FRAUD
112,23,23,0,0,1,1,1,0,1,3,0,17.864,12,0,10.36,10.36,LEGIT
634,21,21,0,0,1,1,0,0,1,3,0,-54.304,7,1,38.85,38.85,LEGIT
166,6,6,1,0,1,1,1,0,3,3,1,31.056,10,4,10.36,10.36,LEGIT
614,14,14,0,0,0,0,0,0,1,3,1,23.48,7,2,38.85,38.85,LEGIT
109,12,12,0,0,0,0,0,0,1,0,1,-43.832,26,0,38.85,38.85,FRAUD
112,10,10,0,0,1,1,0,0,2,3,0,28.224,17,0,49.95,49.95,LEGIT
683,17,17,0,0,0,1,1,0,1,3,0,-82.168,8,8,38.85,38.85,FRAUD
669,6,6,0,0,0,0,0,0,1,3,0,7.112,17,0,31.08,31.08,FRAUD
124,22,22,0,0,0,1,0,0,2,2,0,17.96,22,0,49.95,49.95,LEGIT
685,12,12,0,0,0,1,0,0,2,3,0,-7.288,7,4,12.95,12.95,FRAUD
108,20,20,0,0,0,0,0,0,1,2,1,50.424,16,0,12.95,12.95,LEGIT
601,15,15,0,0,1,0,1,0,2,2,1,-7.704,9,0,38.85,38.85,LEGIT
649,11,11,0,0,1,0,1,0,1,1,1,-53.984,9,9,38.85,38.85,FRAUD
634,13,13,0,0,0,1,1,0,3,3,1,-2.6,10,4,12.95,12.95,LEGIT
670,18,18,0,1,0,1,0,0,2,3,1,-16.856,20,1,38.85,38.85,FRAUD
655,9,9,0,0,1,1,0,0,1,2,0,-6.488,7,0,38.85,38.85,LEGIT
667,10,10,0,0,1,0,0,0,2,3,1,-29.888,7,0,12.95,12.95,FRAUD
601,14,14,0,0,1,0,0,0,1,2,1,-28.528,8,0,38.85,38.85,LEGIT
648,16,16,0,0,1,0,0,0,1,3,0,35.904,10,2,12.95,12.95,FRAUD
677,13,13,1,0,1,0,0,0,2,2,1,8.216,12,2,38.85,38.85,FRAUD
649,19,19,0,0,0,1,1,0,1,2,1,-39.584,16,0,49.95,49.95,FRAUD
115,17,17,0,0,1,1,1,0,2,2,1,4.512,26,0,11.01,11.01,LEGIT
655,17,17,0,0,1,1,1,0,1,0,0,25.28,10,0,39.96,39.96,LEGIT
614,9,9,0,0,0,1,0,0,1,3,0,42.512,7,0,12.95,12.95,LEGIT
122,19,19,0,0,0,0,0,0,1,4,1,50.648,21,4,0,0,FRAUD
122,19,18,0,0,0,1,1,0,1,2,0,-29.76,17,4,12.95,12.95,LEGIT
667,9,9,0,0,1,1,1,0,1,2,0,-37.4,8,3,38.85,38.85,FRAUD
385,3,3,0,0,1,0,0,0,1,0,0,-2.288,18,1,38.85,38.85,LEGIT
166,15,15,0,0,1,1,0,0,1,0,0,-59.424,8,0,38.85,38.85,LEGIT
693,1,1,0,0,1,0,0,0,2,2,0,11.536,7,2,11.01,11.01,LEGIT
196,22,23,0,0,0,0,0,0,1,3,0,-41.648,17,0,38.85,38.85,FRAUD
656,13,13,0,0,1,1,0,0,1,3,1,-16.592,6,6,38.85,38.85,FRAUD
634,20,20,0,0,0,0,0,0,2,2,0,-12.272,7,1,12.95,12.95,LEGIT
430,13,13,0,0,0,0,0,0,1,3,1,-80.608,8,0,12.95,12.95,FRAUD
650,21,21,0,0,1,0,0,0,1,3,0,15.768,14,0,12.95,12.95,LEGIT
649,14,14,0,0,0,1,1,0,1,2,1,12.408,17,2,12.95,12.95,FRAUD
648,16,16,0,0,1,1,0,0,1,3,1,-14.144,9,0,25.9,25.9,LEGIT
120,22,22,0,0,1,1,1,0,1,2,0,14.928,8,0,12.95,12.95,FRAUD
669,13,13,0,0,0,1,1,0,1,3,1,2.56,20,0,38.85,38.85,FRAUD
356,10,10,0,0,0,0,0,0,1,3,0,-17.352,19,0,12.95,12.95,LEGIT
601,6,6,0,0,1,1,0,0,1,3,0,50.072,24,2,12.95,12.95,LEGIT
675,22,22,1,0,1,0,0,0,1,2,1,-29.976,7,4,38.85,38.85,LEGIT
649,11,11,0,0,0,1,1,0,2,3,1,-49.344,22,0,49.95,49.95,FRAUD
600,17,17,0,0,0,1,0,0,4,3,1,43.64,14,0,12.95,12.95,FRAUD
110,10,10,0,1,1,0,0,0,1,3,1,-10.464,6,0,12.95,12.95,LEGIT
656,13,13,0,0,0,1,1,0,2,2,0,-21.36,7,0,12.95,12.95,FRAUD
649,2,2,0,0,0,0,1,0,1,3,0,-61.192,18,0,12.95,12.95,FRAUD
